Sigma5  Asymetric       from    Mikhail

 28000   atoms
 1 atom types

 -126.0    252.0     xlo xhi
 0.0       50.476700 ylo yhi
 0.0       49.969423 zlo zhi

Atoms

1    1    104.2727583    0.836124685    3.806187523
2    1    101.2158823    48.12500243    0.149110147
3    1    102.8727888    47.50251843    1.695511088
4    1    102.9994765    49.41813088    49.91177741
5    1    101.1421747    47.80709219    3.392520095
6    1    102.74226    47.36355302    5.239653552
7    1    101.2580263    47.89771651    10.76667456
8    1    101.0729336    47.98539093    7.206379982
9    1    102.9062556    47.71565242    8.960824783
10    1    101.1440752    47.77390974    14.52354776
11    1    101.6135472    45.40240063    4.709185826
12    1    102.6626445    47.50271548    12.37971155
13    1     102.836632      49.10202529    17.4272507 
14    1    101.3905321    45.73106027    9.645059432
15    1    103.1776635    47.24697724    15.87545096
16    1    100.9990913    47.47239058    17.99217647
17    1    101.0427729    45.50623427    14.19079762
18    1    103.0454227    46.91596091    19.32984918
19    1    101.1565391    47.64382088    25.24040816
20    1    101.292649    47.57482734    21.36102823
21    1    102.9537315    47.27453056    23.38511171
22    1     100.9835363     48.06324187    28.4117752 
23    1    100.8941099    45.29029028    21.59901035
24    1    103.0461269    46.99911029    26.82967239
25    1    102.6477666    49.3612959    29.71266155
26    1    101.202957    45.38774379    25.98271643
27    1     103.4481616     45.54627936    28.7539849 
28    1    103.1594312    48.87170885    32.06937523
29    1    101.0382512    47.859907    32.41340777
30    1    103.3247356    47.24076725    34.08614451
31    1    100.9928184    47.4693459    35.53941575
32    1    101.8150519    45.06463625    33.86686681
33    1    102.4880244    46.80024495    37.53384766
34    1     103.0893163     48.99070674    38.9823536 
35    1    101.0799251    47.70968295    39.38465121
36    1    102.9354185    47.05568569    40.91234935
37    1    100.2033279    49.11400358    44.59856731
38    1    101.1956067    47.71670542    42.74643031
39    1    103.0882681    47.15910803    44.07736198
40    1    103.1074445    49.05414768    45.97738775
41    1    101.1612321    47.53802567    46.34737574
42    1    103.1510246    47.28477736    48.62291096
43    1    100.7060448    0.204898341    49.95127544
44    1    102.2742323    0.359691351    1.766669185
45    1     101.72458       49.04225209    48.0342264 
46    1    104.5928724    49.54452269    1.791725262
47    1    104.9438132    47.86791339    0.074229263
48    1    106.6472995    48.15645286    1.932624439
49    1    101.0331216    0.236409871    3.469992227
50    1    104.0505945    2.3372801    9.063475748
51    1    102.2263823    0.882747502    5.533261878
52    1    104.6411818    49.3261686    5.470567133
53    1    104.8303886    47.60998996    3.520679882
54    1    106.59161    48.05424182    5.378005561
55    1    101.0615724    0.158442462    7.240110745
56    1     102.9934952     49.32115226    3.5410423  
57    1    102.9309658    49.31753901    6.923813955
58    1    104.5209486    49.55073138    8.857008457
59    1    104.5676806    47.69501338    7.269924966
60    1    106.6499569    47.95269985    8.848092303
61    1    100.9288715    50.30172727    11.12152868
62    1    102.5414509    0.889834591    12.49403051
63    1    102.9424568    49.50026047    10.81386622
64    1    104.7849629    49.42352476    12.50740014
65    1    104.7559955    47.89366378    10.82616326
66    1    106.7472335    47.84796132    12.53036552
67    1    101.0794624    50.30817318    14.13760332
68    1    102.4040981    0.536318522    16.00096045
69    1    103.1286102    49.03387861    14.29995134
70    1    104.7294859    49.46578821    15.90511738
71    1    104.9489763    47.68575017    14.26345873
72    1    106.6258056    47.84030297    16.15982511
73    1    100.9546996    50.36996045    17.81385116
74    1    102.627507    0.938272662    19.35059323
75    1    102.1177374    49.07497276    19.68973238
76    1    104.774244    49.39835265    19.52349156
77    1    104.6946776    47.51865602    17.79331555
78    1     106.4568902     47.67676634    19.4826995 
79    1    101.2128161    0.11946915    21.33989091
80    1    102.7586436    0.598651314    23.67507623
81    1    102.904614    49.2100559    21.99004684
82    1    104.7838651    49.40622698    23.13792158
83    1    104.6263301    47.53587487    21.35236378
84    1    106.7805135    47.89509614    23.44723712
85    1    100.8697797    50.39481647    24.97926711
86    1    102.4040745    1.215159296    26.79449121
87    1    103.1306025    49.25398811    24.86880917
88    1    104.5164577    49.5581219    27.00142424
89    1    104.8562013    47.60599501    24.97782174
90    1    106.4520869    48.05713525    26.76180382
91    1    100.917718    0.220165085    28.72821249
92    1     102.3170478     1.266629283    30.3152684 
93    1    102.1006182    49.41087358    26.97227726
94    1    104.8893637    49.49046453    30.56516327
95    1    104.5042483    47.93539583    28.90941377
96    1    106.7059578    47.90259073    30.56745705
97    1    101.1198648    50.31591542    32.32095863
98    1    102.2784304    1.431667973    33.77636721
99    1     102.4079492     47.17404694    30.3108739 
100    1    104.7665603    49.6603266    33.99537309
101    1    105.1647225    47.6148072    32.35312289
102    1    106.7373057    48.11840843    33.94860784
103    1    100.9352487    0.278361309    35.76787451
104    1    102.6431458    0.76893388    37.49066509
105    1    102.4814734    49.40491149    34.31796438
106    1    104.7041643    49.70311338    37.33653863
107    1    104.8292385    47.82422139    35.65161173
108    1    106.8015458    48.02818553    37.46687285
109    1    101.2466783    50.23431081    39.27522395
110    1    102.511901    1.176075192    41.32083503
111    1    102.6205354    48.70101747    36.66886782
112    1    104.6951175    49.50172375    40.75784207
113    1     104.8158376     47.294938    39.1322049 
114    1    106.5395078    47.85585185    40.74973939
115    1    101.0534387    50.47120464    42.76608562
116    1    102.1096389    1.016868326    44.63586953
117    1    102.4320088    49.14625162    41.17816482
118    1    104.84919    49.53538909    44.59053558
119    1    104.805933    47.72134292    42.46125775
120    1    106.5587402    47.91238347    44.31473487
121    1    101.2155009    0.057668038    46.34355975
122    1    102.4563648    0.671188618    48.24500614
123    1    102.8151077    49.52482836    43.61516028
124    1    104.3663072    49.54009447    47.99144688
125    1    105.0009498    47.70031192    46.11831985
126    1     106.6946476     48.11401015    48.311008  
127    1    102.1628131    4.192898863    1.773310463
128    1    101.8827721    2.174326506    0.128661627
129    1    103.9267854    2.497601682    2.110839518
130    1    104.1842136    1.211002694    0.029100187
131    1    105.862242    1.205773827    1.766468899
132    1    106.1902841    49.83456172    49.91224802
133    1    108.0089843    50.16355758    1.667737092
134    1     108.2657135     48.21463921    49.9674701 
135    1    110.054542    48.63362329    1.650396863
136    1    112.2462589    47.2520081    1.912874192
137    1    101.9832504    3.851430507    5.210329579
138    1    99.529188    4.009850089    5.133348444
139    1    103.9808252    2.517332343    5.480322236
140    1    101.2218884    2.65003815    3.433120807
141    1    105.9893619    1.220031744    5.718094447
142    1    106.0944678    49.9613359    3.543978632
143    1    108.1810457    50.13082345    5.353759264
144    1    108.2918304    48.42808467    3.479351287
145    1    110.1354739    48.6104338    5.484410236
146    1    112.270035    47.04528823    5.401552826
147    1     102.1222521     3.783220482    8.88563975 
148    1    100.4831736    3.376186725    7.126922257
149    1    101.4542057    2.02058178    10.60428204
150    1    104.3064819    0.781947567    7.249783781
151    1    106.0931431    0.931767119    9.070939996
152    1    106.4732639    49.7094143    7.389918749
153    1    108.2130229    50.16789171    8.972548739
154    1    108.3747223    48.39662284    7.251242214
155    1     110.2633218     48.59985334    8.95823943 
156    1     112.1225544     46.92396704    8.92334714 
157    1    102.2208687    3.674931095    12.20845226
158    1    102.4937024    0.482771111    9.016393121
159    1    104.2438194    2.481627342    12.56418261
160    1    104.3390123    0.841890349    10.76388733
161    1     106.1430968     0.835916987    12.5084894 
162    1    106.5340903    49.68867547    10.66340681
163    1    108.1520044    49.87220914    12.62591126
164    1    108.5101235    48.2086511    10.68912287
165    1    110.2435094    48.28457073    12.53844883
166    1     112.1250369     46.83153927    12.4713318 
167    1    102.3286323    3.758947303    16.12688796
168    1    101.7379114    2.236772777    14.32813113
169    1    104.1321974    2.436464299    16.24671645
170    1    104.331946    0.757600054    14.26780775
171    1    106.1558622    1.012460123    16.15228026
172    1    106.4000932    49.70455536    14.32054864
173    1     108.1649566     50.09877383    16.2020528 
174    1    108.3947228    48.12806148    14.24268006
175    1    110.2371491    48.40440709    16.10998292
176    1     112.2749672     46.9922058    16.1127297 
177    1    102.2413886    3.376790969    19.54444482
178    1    101.4841767    2.303425562    17.69545704
179    1    104.342094    2.509155241    19.75174771
180    1    104.4676925    0.449889046    17.82127044
181    1    106.0897208    0.900313752    19.72310056
182    1    106.3932925    49.51317059    17.78016692
183    1    108.1039971    49.86537402    19.77048634
184    1    108.3972067    48.16265022    18.06442427
185    1    110.1005343    48.36236925    19.84550991
